Id,Prediction
begin.v.bnc.00014754,369202
begin.v.bnc.00014789,369204
begin.v.bnc.00014830,369204
begin.v.bnc.00014865,369204
begin.v.bnc.00015583,369204
begin.v.bnc.00015717,369202
begin.v.bnc.00015983,369202
begin.v.bnc.00016694,369202
begin.v.bnc.00016952,369202
begin.v.bnc.00017443,369204
begin.v.bnc.00017678,369204
begin.v.bnc.00017896,369204
begin.v.bnc.00017974,369204
begin.v.bnc.00018003,369204
begin.v.bnc.00018087,369202
begin.v.bnc.00018102,369202
begin.v.bnc.00018362,369204
begin.v.bnc.00018403,369204
begin.v.bnc.00018460,369202
begin.v.bnc.00018480,369204
begin.v.bnc.00018483,369204
begin.v.bnc.00018630,369204
begin.v.bnc.00018750,369202
begin.v.bnc.00018763,369202
begin.v.bnc.00018794,369204
begin.v.bnc.00019449,369204
begin.v.bnc.00019778,369202
begin.v.bnc.00019993,369202
begin.v.bnc.00020101,369204
begin.v.bnc.00024168,369202
begin.v.bnc.00024324,369202
begin.v.bnc.00024405,369204
begin.v.bnc.00025351,369202
begin.v.bnc.00025532,369204
begin.v.bnc.00026083,369202
begin.v.bnc.00026569,369202
begin.v.bnc.00026773,369204
begin.v.bnc.00026986,369204
begin.v.bnc.00028211,369202
begin.v.bnc.00028265,369202
begin.v.bnc.00028909,369204
begin.v.bnc.00029189,369202
begin.v.bnc.00029209,369202
begin.v.bnc.00029245,369202
begin.v.bnc.00029422,369202
begin.v.bnc.00029644,369204
begin.v.bnc.00029736,369204
begin.v.bnc.00030264,369202
begin.v.bnc.00030314,369204
begin.v.bnc.00030315,369204
begin.v.bnc.00030590,369204
begin.v.bnc.00030637,369204
begin.v.bnc.00030741,369202
begin.v.bnc.00031044,369204
begin.v.bnc.00031153,369202
begin.v.bnc.00031340,369202
begin.v.bnc.00031558,369204
begin.v.bnc.00032928,369204
begin.v.bnc.00034907,369202
begin.v.bnc.00034915,369202
begin.v.bnc.00035004,369202
begin.v.bnc.00035165,369204
begin.v.bnc.00035180,369202
begin.v.bnc.00035410,369204
begin.v.bnc.00035596,369202
begin.v.bnc.00036139,369204
begin.v.bnc.00036148,369204
begin.v.bnc.00036328,369202
begin.v.bnc.00036411,369204
begin.v.bnc.00036751,369204
begin.v.bnc.00037575,369204
begin.v.bnc.00037696,369202
begin.v.bnc.00037698,369202
begin.v.bnc.00037960,369202
begin.v.bnc.00038149,369204
begin.v.bnc.00038289,369204
begin.v.bnc.00038507,369202
begin.v.bnc.00038775,369202
begin.v.bnc.00038777,369202
begin.v.bnc.00038988,369204
begin.v.bnc.00039375,369202
begin.v.bnc.00039557,369202
begin.v.bnc.00039701,369202
begin.v.bnc.00039713,369202
begin.v.bnc.00039788,369202
begin.v.bnc.00039860,369204
begin.v.bnc.00040065,369202
begin.v.bnc.00040481,369204
begin.v.bnc.00040736,369202
begin.v.bnc.00041372,369202
begin.v.bnc.00041575,369204
begin.v.bnc.00041813,369202
begin.v.bnc.00041977,369202
begin.v.bnc.00042129,369204
begin.v.bnc.00042332,369204
begin.v.bnc.00042429,369204
begin.v.bnc.00042730,369204
begin.v.bnc.00042948,369204
begin.v.bnc.00043028,369204
begin.v.bnc.00043205,369202
begin.v.bnc.00044339,369202
begin.v.bnc.00044415,369202
begin.v.bnc.00044419,369202
begin.v.bnc.00044427,369204
begin.v.bnc.00044428,369204
climb.v.bnc.00000532,770003
climb.v.bnc.00010252,770001
climb.v.bnc.00015371,770004
climb.v.bnc.00019250,770003
climb.v.bnc.00021853,770003
climb.v.bnc.00022938,770004
climb.v.bnc.00023000,770004
climb.v.bnc.00024995,770004
climb.v.bnc.00025346,770004
climb.v.bnc.00025882,770005
climb.v.bnc.00025931,770005
climb.v.bnc.00025980,770002
climb.v.bnc.00025988,770004
climb.v.bnc.00025990,770003
climb.v.bnc.00026299,770002
climb.v.bnc.00026525,770005
climb.v.bnc.00026577,770005
climb.v.bnc.00026597,770002
climb.v.bnc.00026718,770004
climb.v.bnc.00026735,770003
climb.v.bnc.00026745,770005
climb.v.bnc.00026759,770002
climb.v.bnc.00040468,770001
climb.v.bnc.00042519,770001
climb.v.bnc.00042637,770005
climb.v.bnc.00043317,770004
climb.v.bnc.00045564,770005
climb.v.bnc.00046719,770001
climb.v.bnc.00047724,770003
climb.v.bnc.00054229,770001
climb.v.bnc.00054423,770004
climb.v.bnc.00056200,770002
climb.v.bnc.00057004,770004
climb.v.bnc.00059206,770003
climb.v.bnc.00059245,770005
climb.v.bnc.00059276,770005
climb.v.bnc.00059291,770003
climb.v.bnc.00059295,770004
climb.v.bnc.00059296,770004
climb.v.bnc.00059309,770002
climb.v.bnc.00059390,770002
climb.v.bnc.00059420,770004
climb.v.bnc.00059427,770004
climb.v.bnc.00059431,770005
climb.v.bnc.00059440,770002
climb.v.bnc.00059469,770001
climb.v.bnc.00059510,770005
climb.v.bnc.00059514,770004
climb.v.bnc.00059546,770004
climb.v.bnc.00059621,770002
climb.v.bnc.00059750,770001
climb.v.bnc.00059817,770003
climb.v.bnc.00059970,770003
climb.v.bnc.00059993,770005
climb.v.bnc.00060001,770003
climb.v.bnc.00060093,770004
climb.v.bnc.00060207,770003
climb.v.bnc.00060424,770005
climb.v.bnc.00060456,770002
climb.v.bnc.00060471,770001
climb.v.bnc.00060515,770002
climb.v.bnc.00060518,770005
climb.v.bnc.00060522,770001
climb.v.bnc.00060684,770002
climb.v.bnc.00060704,770002
climb.v.bnc.00060748,770004
climb.v.bnc.00060756,770003
climb.v.bnc.00083339,770002
climb.v.bnc.00093976,770005
climb.v.bnc.00128486,770003
climb.v.bnc.00129897,770004
climb.v.bnc.00130123,770002
climb.v.bnc.00130125,770004
climb.v.bnc.00130149,770003
climb.v.bnc.00130614,770002
climb.v.bnc.00130787,770001
climb.v.bnc.00130887,770004
climb.v.bnc.00145275,770002
climb.v.bnc.00153437,770003
climb.v.bnc.00154772,770003
climb.v.bnc.00154840,770004
climb.v.bnc.00155178,770005
climb.v.bnc.00160216,770001
climb.v.bnc.00164600,770001
climb.v.bnc.00164673,770004
climb.v.bnc.00164855,770001
climb.v.bnc.00165114,770005
climb.v.bnc.00165115,770001
climb.v.bnc.00165262,770004
climb.v.bnc.00165616,770002
climb.v.bnc.00166112,770004
climb.v.bnc.00166381,770001
climb.v.bnc.00166405,770004
climb.v.bnc.00172456,770004
climb.v.bnc.00176877,770003
climb.v.bnc.00179746,770003
climb.v.bnc.00185969,770001
climb.v.bnc.00187139,770004
climb.v.bnc.00187310,770002
climb.v.bnc.00194444,770004
climb.v.bnc.00215578,770004
climb.v.bnc.00226254,770003
climb.v.bnc.00230307,770004
climb.v.bnc.00241413,770005
climb.v.bnc.00251169,770005
climb.v.bnc.00251275,770005
climb.v.bnc.00255849,770003
climb.v.bnc.00256310,770002
climb.v.bnc.00267820,770001
climb.v.bnc.00267919,770005
climb.v.bnc.00274850,770005
climb.v.bnc.00280293,770002
climb.v.bnc.00280319,770001
climb.v.bnc.00280588,770003
climb.v.bnc.00283566,770004
climb.v.bnc.00284828,770002
climb.v.bnc.00287243,770004
climb.v.bnc.00287539,770005
climb.v.bnc.00289242,770004
climb.v.bnc.00289756,770005
climb.v.bnc.00289858,770003
climb.v.bnc.00292735,770002
climb.v.bnc.00297416,770001
climb.v.bnc.00304973,770003
climb.v.bnc.00311750,770005
climb.v.bnc.00314983,770003
climb.v.bnc.00315003,770005
climb.v.bnc.00321399,770003
climb.v.bnc.00325798,770004
climb.v.bnc.00327393,770004
climb.v.bnc.00333927,770002
climb.v.bnc.00334123,770002
climb.v.bnc.00334830,770005
decide.v.bnc.00000192,1067502
decide.v.bnc.00000297,1067503
decide.v.bnc.00000881,1067502
decide.v.bnc.00000913,1067502
decide.v.bnc.00001433,1067503
decide.v.bnc.00001819,1067503
decide.v.bnc.00001993,1067503
decide.v.bnc.00002097,1067502
decide.v.bnc.00002219,1067503
decide.v.bnc.00003347,1067502
decide.v.bnc.00003563,1067503
decide.v.bnc.00003642,1067503
decide.v.bnc.00003702,1067503
decide.v.bnc.00004005,1067503
decide.v.bnc.00004208,1067502
decide.v.bnc.00004630,1067502
decide.v.bnc.00004755,1067502
decide.v.bnc.00005231,1067502
decide.v.bnc.00005268,1067503
decide.v.bnc.00006908,1067502
decide.v.bnc.00007227,1067502
decide.v.bnc.00008971,1067502
decide.v.bnc.00010706,1067502
decide.v.bnc.00012018,1067503
decide.v.bnc.00012031,1067503
decide.v.bnc.00012613,1067503
decide.v.bnc.00015606,1067502
decide.v.bnc.00015796,1067503
decide.v.bnc.00018996,1067503
decide.v.bnc.00019135,1067503
decide.v.bnc.00019188,1067503
decide.v.bnc.00019220,1067502
decide.v.bnc.00019222,1067503
decide.v.bnc.00019228,1067502
decide.v.bnc.00019341,1067503
decide.v.bnc.00019351,1067503
decide.v.bnc.00019395,1067503
decide.v.bnc.00019525,1067503
decide.v.bnc.00019542,1067502
decide.v.bnc.00019693,1067503
decide.v.bnc.00019787,1067503
decide.v.bnc.00020122,1067502
decide.v.bnc.00020206,1067502
decide.v.bnc.00021275,1067503
decide.v.bnc.00021419,1067503
decide.v.bnc.00021426,1067503
decide.v.bnc.00021489,1067503
decide.v.bnc.00025003,1067502
decide.v.bnc.00025397,1067503
decide.v.bnc.00025556,1067502
decide.v.bnc.00025990,1067503
decide.v.bnc.00026994,1067502
decide.v.bnc.00028024,1067503
decide.v.bnc.00030294,1067502
decide.v.bnc.00030946,1067502
decide.v.bnc.00030981,1067502
decide.v.bnc.00033966,1067502
decide.v.bnc.00034147,1067503
decide.v.bnc.00034214,1067502
decide.v.bnc.00034823,1067503
decide.v.bnc.00036016,1067503
decide.v.bnc.00038521,1067502
decide.v.bnc.00039922,1067502
decide.v.bnc.00040315,1067502
decide.v.bnc.00040499,1067502
decide.v.bnc.00041483,1067503
decide.v.bnc.00041704,1067502
decide.v.bnc.00042340,1067503
decide.v.bnc.00042503,1067502
decide.v.bnc.00042547,1067503
decide.v.bnc.00042698,1067503
decide.v.bnc.00042905,1067503
decide.v.bnc.00043370,1067502
decide.v.bnc.00043538,1067502
decide.v.bnc.00044523,1067502
decide.v.bnc.00045115,1067503
decide.v.bnc.00045209,1067503
decide.v.bnc.00046937,1067503
decide.v.bnc.00047022,1067502
decide.v.bnc.00047124,1067503
decide.v.bnc.00047133,1067503
decide.v.bnc.00047685,1067503
decide.v.bnc.00049929,1067502
decide.v.bnc.00050192,1067503
decide.v.bnc.00050232,1067502
decide.v.bnc.00051285,1067503
decide.v.bnc.00051532,1067503
decide.v.bnc.00051719,1067502
decide.v.bnc.00052066,1067503
decide.v.bnc.00054669,1067502
decide.v.bnc.00055729,1067503
decide.v.bnc.00056267,1067502
decide.v.bnc.00056399,1067503
decide.v.bnc.00057048,1067502
decide.v.bnc.00057050,1067503
decide.v.bnc.00057715,1067502
decide.v.bnc.00057919,1067503
decide.v.bnc.00058452,1067502
decide.v.bnc.00058702,1067502
decide.v.bnc.00058810,1067502
decide.v.bnc.00059823,1067502
decide.v.bnc.00059973,1067503
decide.v.bnc.00060018,1067502
decide.v.bnc.00060373,1067503
decide.v.bnc.00060676,1067502
decide.v.bnc.00062317,1067503
decide.v.bnc.00062491,1067503
decide.v.bnc.00062842,1067503
decide.v.bnc.00062939,1067502
decide.v.bnc.00063343,1067503
decide.v.bnc.00063593,1067502
decide.v.bnc.00063765,1067502
decide.v.bnc.00064305,1067503
decide.v.bnc.00066978,1067503
decide.v.bnc.00069350,1067503
decide.v.bnc.00070291,1067502
decide.v.bnc.00070307,1067503
decide.v.bnc.00071396,1067503
decide.v.bnc.00071517,1067503
decide.v.bnc.00072427,1067503
decide.v.bnc.00072479,1067502
decide.v.bnc.00072666,1067502
degree.n.bnc.00001511,degree%1:26:01::
degree.n.bnc.00001513,degree%1:10:00::
degree.n.bnc.00002972,degree%1:09:00::
degree.n.bnc.00003177,degree%1:26:01::
degree.n.bnc.00003478,degree%1:26:01::
degree.n.bnc.00004753,degree%1:10:00::
degree.n.bnc.00005872,degree%1:10:00::
degree.n.bnc.00006003,degree%1:09:00::
degree.n.bnc.00007087,degree%1:09:00::
degree.n.bnc.00008387,degree%1:09:00::
degree.n.bnc.00008420,degree%1:26:01::
degree.n.bnc.00008687,degree%1:07:01::
degree.n.bnc.00008689,degree%1:09:00::
degree.n.bnc.00008748,degree%1:26:01::
degree.n.bnc.00009284,degree%1:26:01::
degree.n.bnc.00009427,degree%1:26:01::
degree.n.bnc.00013097,degree%1:26:01::
degree.n.bnc.00013259,degree%1:10:00::
degree.n.bnc.00013516,degree%1:10:00::
degree.n.bnc.00013612,degree%1:07:01::
degree.n.bnc.00024519,degree%1:07:01::
degree.n.bnc.00025168,degree%1:10:00::
degree.n.bnc.00026994,degree%1:07:01::
degree.n.bnc.00029247,degree%1:10:00::
degree.n.bnc.00029344,degree%1:07:01::
degree.n.bnc.00029402,degree%1:10:00::
degree.n.bnc.00029451,degree%1:07:01::
degree.n.bnc.00029508,degree%1:09:00::
degree.n.bnc.00029512,degree%1:10:00::
degree.n.bnc.00029528,degree%1:07:01::
degree.n.bnc.00029543,degree%1:10:00::
degree.n.bnc.00029602,degree%1:26:01::
degree.n.bnc.00029737,degree%1:10:00::
degree.n.bnc.00029761,degree%1:26:01::
degree.n.bnc.00029957,degree%1:07:01::
degree.n.bnc.00030137,degree%1:10:00::
degree.n.bnc.00039094,degree%1:07:01::
degree.n.bnc.00039474,degree%1:10:00::
degree.n.bnc.00040001,degree%1:07:01::
degree.n.bnc.00044051,degree%1:09:00::
degree.n.bnc.00044902,degree%1:09:00::
degree.n.bnc.00050413,degree%1:10:00::
degree.n.bnc.00054548,degree%1:10:00::
degree.n.bnc.00054579,degree%1:26:01::
degree.n.bnc.00054852,degree%1:09:00::
degree.n.bnc.00055076,degree%1:26:01::
degree.n.bnc.00055222,degree%1:10:00::
degree.n.bnc.00055268,degree%1:07:01::
degree.n.bnc.00056146,degree%1:09:00::
degree.n.bnc.00056239,degree%1:10:00::
degree.n.bnc.00058624,degree%1:07:01::
degree.n.bnc.00060186,degree%1:09:00::
degree.n.bnc.00062038,degree%1:10:00::
degree.n.bnc.00063626,degree%1:26:01::
degree.n.bnc.00064102,degree%1:07:01::
degree.n.bnc.00064108,degree%1:26:01::
degree.n.bnc.00066201,degree%1:09:00::
degree.n.bnc.00066213,degree%1:07:01::
degree.n.bnc.00067525,degree%1:26:01::
degree.n.bnc.00068671,degree%1:10:00::
degree.n.bnc.00069053,degree%1:10:00::
degree.n.bnc.00069147,degree%1:10:00::
degree.n.bnc.00069155,degree%1:26:01::
degree.n.bnc.00069159,degree%1:26:01::
degree.n.bnc.00069438,degree%1:26:01::
degree.n.bnc.00069575,degree%1:07:01::
degree.n.bnc.00069588,degree%1:09:00::
degree.n.bnc.00069589,degree%1:07:01::
degree.n.bnc.00069591,degree%1:09:00::
degree.n.bnc.00069592,degree%1:09:00::
degree.n.bnc.00069617,degree%1:07:01::
degree.n.bnc.00069621,degree%1:26:01::
degree.n.bnc.00069652,degree%1:09:00::
degree.n.bnc.00069653,degree%1:09:00::
degree.n.bnc.00069656,degree%1:07:01::
degree.n.bnc.00069669,degree%1:10:00::
degree.n.bnc.00069692,degree%1:10:00::
degree.n.bnc.00071935,degree%1:26:01::
degree.n.bnc.00073659,degree%1:09:00::
degree.n.bnc.00075535,degree%1:10:00::
degree.n.bnc.00076292,degree%1:26:01::
degree.n.bnc.00076455,degree%1:10:00::
degree.n.bnc.00076459,degree%1:10:00::
degree.n.bnc.00076462,degree%1:09:00::
degree.n.bnc.00076464,degree%1:09:00::
degree.n.bnc.00076466,degree%1:10:00::
degree.n.bnc.00077230,degree%1:09:00::
degree.n.bnc.00079082,degree%1:26:01::
degree.n.bnc.00079083,degree%1:10:00::
degree.n.bnc.00080870,degree%1:10:00::
degree.n.bnc.00083661,degree%1:26:01::
degree.n.bnc.00084400,degree%1:10:00::
degree.n.bnc.00084453,degree%1:07:01::
degree.n.bnc.00087514,degree%1:09:00::
degree.n.bnc.00090260,degree%1:10:00::
degree.n.bnc.00090923,degree%1:10:00::
degree.n.bnc.00092762,degree%1:07:01::
degree.n.bnc.00097460,degree%1:10:00::
degree.n.bnc.00097773,degree%1:07:01::
degree.n.bnc.00097829,degree%1:09:00::
degree.n.bnc.00098562,degree%1:09:00::
degree.n.bnc.00098883,degree%1:10:00::
degree.n.bnc.00099580,degree%1:09:00::
degree.n.bnc.00100094,degree%1:26:01::
degree.n.bnc.00101628,degree%1:07:01::
degree.n.bnc.00101634,degree%1:09:00::
degree.n.bnc.00102099,degree%1:07:01::
degree.n.bnc.00104625,degree%1:07:01::
degree.n.bnc.00106431,degree%1:07:01::
degree.n.bnc.00107237,degree%1:07:01::
degree.n.bnc.00109003,degree%1:26:01::
degree.n.bnc.00109156,degree%1:26:01::
degree.n.bnc.00109163,degree%1:10:00::
degree.n.bnc.00109196,degree%1:10:00::
degree.n.bnc.00109452,degree%1:26:01::
degree.n.bnc.00111529,degree%1:10:00::
degree.n.bnc.00112531,degree%1:26:01::
degree.n.bnc.00114932,degree%1:26:01::
degree.n.bnc.00115478,degree%1:26:01::
degree.n.bnc.00115483,degree%1:10:00::
degree.n.bnc.00115891,degree%1:09:00::
degree.n.bnc.00118314,degree%1:26:01::
degree.n.bnc.00119563,degree%1:07:01::
degree.n.bnc.00120954,degree%1:26:01::
degree.n.bnc.00121169,degree%1:09:00::
degree.n.bnc.00121429,degree%1:07:01::
degree.n.bnc.00121690,degree%1:09:00::
degree.n.bnc.00123059,degree%1:10:00::
degree.n.bnc.00123235,degree%1:10:00::
degree.n.bnc.00123728,degree%1:10:00::
degree.n.bnc.00126370,degree%1:10:00::
degree.n.bnc.00126377,degree%1:26:01::
degree.n.bnc.00126381,degree%1:09:00::
degree.n.bnc.00126507,degree%1:07:01::
degree.n.bnc.00126612,degree%1:09:00::
degree.n.bnc.00126692,degree%1:09:00::
degree.n.bnc.00126819,degree%1:26:01::
degree.n.bnc.00127336,degree%1:09:00::
degree.n.bnc.00128025,degree%1:07:01::
degree.n.bnc.00131953,degree%1:10:00::
degree.n.bnc.00132301,degree%1:09:00::
degree.n.bnc.00132539,degree%1:10:00::
degree.n.bnc.00132653,degree%1:26:01::
degree.n.bnc.00133083,degree%1:09:00::
degree.n.bnc.00133259,degree%1:10:00::
degree.n.bnc.00133803,degree%1:10:00::
degree.n.bnc.00133898,degree%1:09:00::
degree.n.bnc.00135731,degree%1:09:00::
degree.n.bnc.00138445,degree%1:10:00::
degree.n.bnc.00139496,degree%1:09:00::
degree.n.bnc.00140129,degree%1:09:00::
degree.n.bnc.00141342,degree%1:07:01::
degree.n.bnc.00141817,degree%1:10:00::
degree.n.bnc.00141835,degree%1:10:00::
degree.n.bnc.00146600,degree%1:07:01::
degree.n.bnc.00147327,degree%1:09:00::
degree.n.bnc.00151242,degree%1:10:00::
degree.n.bnc.00151253,degree%1:09:00::
degree.n.bnc.00152028,degree%1:07:01::
degree.n.bnc.00152456,degree%1:26:01::
degree.n.bnc.00152757,degree%1:26:01::
degree.n.bnc.00152964,degree%1:07:01::
degree.n.bnc.00153046,degree%1:10:00::
degree.n.bnc.00156100,degree%1:26:01::
degree.n.bnc.00156298,degree%1:09:00::
degree.n.bnc.00156407,degree%1:07:01::
degree.n.bnc.00156502,degree%1:09:00::
degree.n.bnc.00156568,degree%1:09:00::
degree.n.bnc.00156671,degree%1:09:00::
degree.n.bnc.00157587,degree%1:10:00::
degree.n.bnc.00157826,degree%1:07:01::
degree.n.bnc.00157979,degree%1:26:01::
degree.n.bnc.00158194,degree%1:09:00::
degree.n.bnc.00158243,degree%1:10:00::
degree.n.bnc.00158466,degree%1:10:00::
degree.n.bnc.00161358,degree%1:07:01::
degree.n.bnc.00162546,degree%1:26:01::
degree.n.bnc.00163019,degree%1:09:00::
degree.n.bnc.00163593,degree%1:09:00::
degree.n.bnc.00166631,degree%1:10:00::
degree.n.bnc.00167813,degree%1:09:00::
degree.n.bnc.00169567,degree%1:07:01::
degree.n.bnc.00172027,degree%1:26:01::
degree.n.bnc.00172751,degree%1:09:00::
degree.n.bnc.00172760,degree%1:26:01::
degree.n.bnc.00173121,degree%1:26:01::
degree.n.bnc.00173134,degree%1:09:00::
degree.n.bnc.00173283,degree%1:10:00::
degree.n.bnc.00173700,degree%1:26:01::
degree.n.bnc.00174754,degree%1:07:01::
degree.n.bnc.00178790,degree%1:10:00::
degree.n.bnc.00180326,degree%1:09:00::
degree.n.bnc.00184266,degree%1:09:00::
degree.n.bnc.00184511,degree%1:10:00::
degree.n.bnc.00184651,degree%1:26:01::
degree.n.bnc.00185001,degree%1:09:00::
degree.n.bnc.00185132,degree%1:10:00::
degree.n.bnc.00186294,degree%1:10:00::
degree.n.bnc.00186324,degree%1:09:00::
degree.n.bnc.00187322,degree%1:07:01::
degree.n.bnc.00187729,degree%1:07:01::
degree.n.bnc.00193786,degree%1:09:00::
degree.n.bnc.00195014,degree%1:09:00::
degree.n.bnc.00202576,degree%1:07:01::
degree.n.bnc.00205116,degree%1:07:01::
degree.n.bnc.00205337,degree%1:26:01::
degree.n.bnc.00209233,degree%1:09:00::
degree.n.bnc.00211369,degree%1:07:01::
degree.n.bnc.00217473,degree%1:26:01::
degree.n.bnc.00217591,degree%1:10:00::
degree.n.bnc.00218701,degree%1:10:00::
degree.n.bnc.00219932,degree%1:09:00::
degree.n.bnc.00220876,degree%1:26:01::
degree.n.bnc.00223268,degree%1:10:00::
degree.n.bnc.00223697,degree%1:07:01::
degree.n.bnc.00223769,degree%1:07:01::
degree.n.bnc.00225778,degree%1:10:00::
degree.n.bnc.00226209,degree%1:09:00::
degree.n.bnc.00227545,degree%1:26:01::
degree.n.bnc.00227671,degree%1:07:01::
degree.n.bnc.00229473,degree%1:26:01::
degree.n.bnc.00230210,degree%1:10:00::
degree.n.bnc.00232637,degree%1:26:01::
degree.n.bnc.00241225,degree%1:09:00::
degree.n.bnc.00242491,degree%1:26:01::
degree.n.bnc.00255971,degree%1:10:00::
degree.n.bnc.00257364,degree%1:26:01::
degree.n.bnc.00258760,degree%1:10:00::
degree.n.bnc.00259198,degree%1:09:00::
degree.n.bnc.00260269,degree%1:07:01::
degree.n.bnc.00263434,degree%1:09:00::
degree.n.bnc.00263763,degree%1:09:00::
degree.n.bnc.00267496,degree%1:07:01::
degree.n.bnc.00268288,degree%1:09:00::
degree.n.bnc.00271380,degree%1:26:01::
degree.n.bnc.00272448,degree%1:07:01::
degree.n.bnc.00274564,degree%1:09:00::
degree.n.bnc.00278620,degree%1:10:00::
degree.n.bnc.00281886,degree%1:26:01::
degree.n.bnc.00284712,degree%1:10:00::
degree.n.bnc.00285906,degree%1:26:01::
degree.n.bnc.00289370,degree%1:26:01::
degree.n.bnc.00295743,degree%1:26:01::
degree.n.bnc.00295861,degree%1:09:00::
degree.n.bnc.00296089,degree%1:10:00::
degree.n.bnc.00296207,degree%1:10:00::
degree.n.bnc.00297177,degree%1:09:00::
degree.n.bnc.00298122,degree%1:26:01::
degree.n.bnc.00298422,degree%1:07:01::
degree.n.bnc.00300874,degree%1:07:01::
degree.n.bnc.00301149,degree%1:26:01::
degree.n.bnc.00302667,degree%1:10:00::
degree.n.bnc.00303179,degree%1:10:00::
degree.n.bnc.00307047,degree%1:07:01::
degree.n.bnc.00329576,degree%1:26:01::
degree.n.bnc.00330830,degree%1:09:00::
difference.n.bnc.00000285,difference%1:24:00::
difference.n.bnc.00001061,difference%1:11:00::
difference.n.bnc.00002459,difference%1:07:00::
difference.n.bnc.00002850,difference%1:11:00::
difference.n.bnc.00002853,difference%1:11:00::
difference.n.bnc.00003005,difference%1:24:00::
difference.n.bnc.00003274,difference%1:07:00::
difference.n.bnc.00003471,difference%1:24:00::
difference.n.bnc.00003869,difference%1:07:00::
difference.n.bnc.00004077,difference%1:24:00::
difference.n.bnc.00004141,difference%1:11:00::
difference.n.bnc.00004249,difference%1:11:00::
difference.n.bnc.00004717,difference%1:11:00::
difference.n.bnc.00005089,difference%1:11:00::
difference.n.bnc.00005160,difference%1:07:00::
difference.n.bnc.00005266,difference%1:24:00::
difference.n.bnc.00005348,difference%1:24:00::
difference.n.bnc.00005424,difference%1:11:00::
difference.n.bnc.00005508,difference%1:07:00::
difference.n.bnc.00005646,difference%1:24:00::
difference.n.bnc.00007886,difference%1:07:00::
difference.n.bnc.00009516,difference%1:24:00::
difference.n.bnc.00009529,difference%1:24:00::
difference.n.bnc.00011145,difference%1:11:00::
difference.n.bnc.00011729,difference%1:11:00::
difference.n.bnc.00011730,difference%1:24:00::
difference.n.bnc.00011948,difference%1:07:00::
difference.n.bnc.00012396,difference%1:11:00::
difference.n.bnc.00012823,difference%1:07:00::
difference.n.bnc.00013886,difference%1:24:00::
difference.n.bnc.00013953,difference%1:11:00::
difference.n.bnc.00013955,difference%1:07:00::
difference.n.bnc.00013956,difference%1:11:00::
difference.n.bnc.00014458,difference%1:24:00::
difference.n.bnc.00014479,difference%1:11:00::
difference.n.bnc.00014909,difference%1:07:00::
difference.n.bnc.00017224,difference%1:07:00::
difference.n.bnc.00018653,difference%1:24:00::
difference.n.bnc.00018979,difference%1:11:00::
difference.n.bnc.00019055,difference%1:24:00::
difference.n.bnc.00019787,difference%1:24:00::
difference.n.bnc.00020120,difference%1:07:00::
difference.n.bnc.00022436,difference%1:11:00::
difference.n.bnc.00024499,difference%1:11:00::
difference.n.bnc.00025684,difference%1:11:00::
difference.n.bnc.00026543,difference%1:24:00::
difference.n.bnc.00029004,difference%1:11:00::
difference.n.bnc.00029079,difference%1:11:00::
difference.n.bnc.00029372,difference%1:07:00::
difference.n.bnc.00029385,difference%1:07:00::
difference.n.bnc.00029517,difference%1:07:00::
difference.n.bnc.00029995,difference%1:07:00::
difference.n.bnc.00030142,difference%1:11:00::
difference.n.bnc.00030368,difference%1:11:00::
difference.n.bnc.00032645,difference%1:11:00::
difference.n.bnc.00035336,difference%1:11:00::
difference.n.bnc.00035337,difference%1:07:00::
difference.n.bnc.00035360,difference%1:24:00::
difference.n.bnc.00038611,difference%1:24:00::
difference.n.bnc.00040145,difference%1:07:00::
difference.n.bnc.00043692,difference%1:11:00::
difference.n.bnc.00043713,difference%1:11:00::
difference.n.bnc.00043716,difference%1:24:00::
difference.n.bnc.00043720,difference%1:24:00::
difference.n.bnc.00043790,difference%1:07:00::
difference.n.bnc.00044017,difference%1:24:00::
difference.n.bnc.00044025,difference%1:24:00::
difference.n.bnc.00044069,difference%1:07:00::
difference.n.bnc.00044178,difference%1:24:00::
difference.n.bnc.00044232,difference%1:24:00::
difference.n.bnc.00044355,difference%1:24:00::
difference.n.bnc.00044654,difference%1:07:00::
difference.n.bnc.00044675,difference%1:07:00::
difference.n.bnc.00044699,difference%1:07:00::
difference.n.bnc.00044712,difference%1:07:00::
difference.n.bnc.00044781,difference%1:11:00::
difference.n.bnc.00044917,difference%1:07:00::
difference.n.bnc.00044924,difference%1:11:00::
difference.n.bnc.00045217,difference%1:11:00::
difference.n.bnc.00046998,difference%1:24:00::
difference.n.bnc.00047417,difference%1:24:00::
difference.n.bnc.00047547,difference%1:11:00::
difference.n.bnc.00047677,difference%1:24:00::
difference.n.bnc.00049977,difference%1:07:00::
difference.n.bnc.00050007,difference%1:11:00::
difference.n.bnc.00051827,difference%1:11:00::
difference.n.bnc.00052594,difference%1:24:00::
difference.n.bnc.00052611,difference%1:07:00::
difference.n.bnc.00054130,difference%1:24:00::
difference.n.bnc.00054242,difference%1:07:00::
difference.n.bnc.00054515,difference%1:24:00::
difference.n.bnc.00054528,difference%1:11:00::
difference.n.bnc.00055683,difference%1:07:00::
difference.n.bnc.00055820,difference%1:07:00::
difference.n.bnc.00055896,difference%1:11:00::
difference.n.bnc.00056146,difference%1:07:00::
