Id,Prediction
receive.v.bnc.00053474,3434803
receive.v.bnc.00053561,3434808
receive.v.bnc.00055034,3434808
receive.v.bnc.00055664,3434808
receive.v.bnc.00059193,3434808
receive.v.bnc.00059195,3434803
receive.v.bnc.00062420,3434803
remain.v.bnc.00001314,
remain.v.bnc.00001478,
remain.v.bnc.00001484,
remain.v.bnc.00001626,
remain.v.bnc.00001630,
remain.v.bnc.00001634,
remain.v.bnc.00001651,
remain.v.bnc.00001706,
remain.v.bnc.00001833,
remain.v.bnc.00002043,
remain.v.bnc.00002404,
remain.v.bnc.00002878,
remain.v.bnc.00002955,
remain.v.bnc.00003742,
remain.v.bnc.00003826,
remain.v.bnc.00004137,
remain.v.bnc.00004324,
remain.v.bnc.00004330,
remain.v.bnc.00004671,
remain.v.bnc.00005140,
remain.v.bnc.00005229,
remain.v.bnc.00005611,
remain.v.bnc.00006120,
remain.v.bnc.00007709,
remain.v.bnc.00008244,
remain.v.bnc.00008249,
remain.v.bnc.00008271,
remain.v.bnc.00008293,
remain.v.bnc.00008343,
remain.v.bnc.00008411,
remain.v.bnc.00008414,
remain.v.bnc.00008415,
remain.v.bnc.00008465,
remain.v.bnc.00008486,
remain.v.bnc.00008494,
remain.v.bnc.00008495,
remain.v.bnc.00008499,
remain.v.bnc.00008607,
remain.v.bnc.00008610,
remain.v.bnc.00008971,
remain.v.bnc.00009007,
remain.v.bnc.00009014,
remain.v.bnc.00009023,
remain.v.bnc.00009098,
remain.v.bnc.00009329,
remain.v.bnc.00009364,
remain.v.bnc.00009449,
remain.v.bnc.00009832,
remain.v.bnc.00009849,
remain.v.bnc.00010604,
remain.v.bnc.00010853,
remain.v.bnc.00010895,
remain.v.bnc.00010997,
remain.v.bnc.00011050,
remain.v.bnc.00011311,
remain.v.bnc.00011326,
remain.v.bnc.00012758,
remain.v.bnc.00013308,
remain.v.bnc.00013351,
remain.v.bnc.00013674,
remain.v.bnc.00014016,
remain.v.bnc.00014566,
remain.v.bnc.00014967,
remain.v.bnc.00016149,
remain.v.bnc.00018509,
remain.v.bnc.00019160,
remain.v.bnc.00021139,
remain.v.bnc.00023503,
remain.v.bnc.00023891,
remain.v.bnc.00024233,
remain.v.bnc.00024527,
remain.v.bnc.00025019,
remain.v.bnc.00025092,
remain.v.bnc.00025152,
remain.v.bnc.00025965,
remain.v.bnc.00028364,
remain.v.bnc.00029303,
remain.v.bnc.00029376,
remain.v.bnc.00029471,
remain.v.bnc.00029479,
remain.v.bnc.00029503,
remain.v.bnc.00029592,
remain.v.bnc.00029679,
remain.v.bnc.00029722,
remain.v.bnc.00029727,
remain.v.bnc.00029728,
remain.v.bnc.00029782,
remain.v.bnc.00029875,
remain.v.bnc.00029915,
remain.v.bnc.00029955,
remain.v.bnc.00030081,
remain.v.bnc.00030271,
remain.v.bnc.00030355,
remain.v.bnc.00034825,
remain.v.bnc.00034845,
remain.v.bnc.00035162,
remain.v.bnc.00035512,
remain.v.bnc.00036371,
remain.v.bnc.00039061,
remain.v.bnc.00039341,
remain.v.bnc.00040172,
remain.v.bnc.00043636,
remain.v.bnc.00043822,
remain.v.bnc.00044547,
remain.v.bnc.00044828,
remain.v.bnc.00045225,
remain.v.bnc.00046980,
remain.v.bnc.00047552,
remain.v.bnc.00047954,
remain.v.bnc.00048012,
remain.v.bnc.00048529,
remain.v.bnc.00049016,
remain.v.bnc.00049249,
remain.v.bnc.00049949,
remain.v.bnc.00050382,
remain.v.bnc.00051161,
remain.v.bnc.00051225,
remain.v.bnc.00052236,
remain.v.bnc.00054123,
remain.v.bnc.00054130,
remain.v.bnc.00054466,
remain.v.bnc.00054887,
remain.v.bnc.00055175,
remain.v.bnc.00055237,
remain.v.bnc.00055270,
remain.v.bnc.00055749,
remain.v.bnc.00056543,
remain.v.bnc.00056691,
remain.v.bnc.00057061,
remain.v.bnc.00057077,
remain.v.bnc.00057899,
remain.v.bnc.00058049,
remain.v.bnc.00058200,
remain.v.bnc.00058403,
remain.v.bnc.00058448,
remain.v.bnc.00059408,
remain.v.bnc.00060390,
remain.v.bnc.00064946,
remain.v.bnc.00064983,
rule.v.bnc.00008350,3597906
rule.v.bnc.00039440,3597906
rule.v.bnc.00043844,3597911
rule.v.bnc.00072952,3597911
rule.v.bnc.00073127,3597911
rule.v.bnc.00073292,3597911
rule.v.bnc.00073371,3597906
rule.v.bnc.00073827,3597911
rule.v.bnc.00076496,3597911
rule.v.bnc.00077493,3597906
rule.v.bnc.00077712,3597911
rule.v.bnc.00078007,3597911
rule.v.bnc.00080928,3597911
rule.v.bnc.00080968,3597906
rule.v.bnc.00084622,3597911
rule.v.bnc.00086507,3597911
rule.v.bnc.00086510,3597906
rule.v.bnc.00088502,3597911
rule.v.bnc.00088624,3597906
rule.v.bnc.00088752,3597906
rule.v.bnc.00088873,3597906
rule.v.bnc.00091352,3597906
rule.v.bnc.00093705,3597911
rule.v.bnc.00094257,3597911
rule.v.bnc.00094315,3597906
rule.v.bnc.00094705,3597911
rule.v.bnc.00098108,3597911
rule.v.bnc.00102678,3597911
rule.v.bnc.00106814,3597911
rule.v.bnc.00107768,3597906
rule.v.bnc.00107774,3597911
rule.v.bnc.00110218,3597906
rule.v.bnc.00110330,3597906
rule.v.bnc.00110331,3597906
rule.v.bnc.00110336,3597911
rule.v.bnc.00111164,3597906
rule.v.bnc.00112933,3597906
rule.v.bnc.00113146,3597906
rule.v.bnc.00113906,3597906
rule.v.bnc.00127192,3597906
rule.v.bnc.00137943,3597911
rule.v.bnc.00139601,3597906
rule.v.bnc.00139638,3597906
rule.v.bnc.00151703,3597911
rule.v.bnc.00194883,3597906
rule.v.bnc.00205836,3597906
rule.v.bnc.00205910,3597906
rule.v.bnc.00210019,3597911
rule.v.bnc.00211325,3597906
rule.v.bnc.00213246,3597906
rule.v.bnc.00214156,3597906
rule.v.bnc.00214252,3597911
rule.v.bnc.00218838,3597911
rule.v.bnc.00219280,3597911
rule.v.bnc.00222728,3597911
rule.v.bnc.00228390,3597906
rule.v.bnc.00229421,3597911
rule.v.bnc.00230432,3597906
rule.v.bnc.00231599,3597911
shelter.n.bnc.00004486,
shelter.n.bnc.00021401,
shelter.n.bnc.00021714,
shelter.n.bnc.00021798,
shelter.n.bnc.00021911,
shelter.n.bnc.00021979,
shelter.n.bnc.00024864,
shelter.n.bnc.00024868,
shelter.n.bnc.00024873,
shelter.n.bnc.00025032,
shelter.n.bnc.00036059,
shelter.n.bnc.00042645,
shelter.n.bnc.00052432,
shelter.n.bnc.00059672,
shelter.n.bnc.00059823,
shelter.n.bnc.00060674,
shelter.n.bnc.00063292,
shelter.n.bnc.00077157,
shelter.n.bnc.00078599,
shelter.n.bnc.00096830,
shelter.n.bnc.00112976,
shelter.n.bnc.00124430,
shelter.n.bnc.00124977,
shelter.n.bnc.00126202,
shelter.n.bnc.00129063,
shelter.n.bnc.00130533,
shelter.n.bnc.00132585,
shelter.n.bnc.00159411,
shelter.n.bnc.00161491,
shelter.n.bnc.00162341,
shelter.n.bnc.00188049,
shelter.n.bnc.00188194,
shelter.n.bnc.00204776,
shelter.n.bnc.00250310,
shelter.n.bnc.00255475,
shelter.n.bnc.00271967,
shelter.n.bnc.00275544,
shelter.n.bnc.00275602,
shelter.n.bnc.00276757,
shelter.n.bnc.00278983,
shelter.n.bnc.00278985,
shelter.n.bnc.00283955,
shelter.n.bnc.00284238,
shelter.n.bnc.00289830,
shelter.n.bnc.00289962,
shelter.n.bnc.00314985,
shelter.n.bnc.00321413,
shelter.n.bnc.00321855,
shelter.n.bnc.00322689,
shelter.n.bnc.00322784,
shelter.n.bnc.00328463,
shelter.n.bnc.00329178,
shelter.n.bnc.00335370,
shelter.n.bnc.00347541,
shelter.n.bnc.00347780,
shelter.n.bnc.00350034,
shelter.n.bnc.00350039,
shelter.n.bnc.00352656,
shelter.n.bnc.00361020,
shelter.n.bnc.00361021,
shelter.n.bnc.00361022,
shelter.n.bnc.00361086,
shelter.n.bnc.00361131,
shelter.n.bnc.00363066,
shelter.n.bnc.00365793,
shelter.n.bnc.00382543,
shelter.n.bnc.00382573,
shelter.n.bnc.00382574,
shelter.n.bnc.00382626,
shelter.n.bnc.00382791,
shelter.n.bnc.00383125,
shelter.n.bnc.00383226,
shelter.n.bnc.00383271,
shelter.n.bnc.00384339,
shelter.n.bnc.00385666,
shelter.n.bnc.00387972,
shelter.n.bnc.00388155,
shelter.n.bnc.00389948,
shelter.n.bnc.00390007,
shelter.n.bnc.00390009,
shelter.n.bnc.00390014,
shelter.n.bnc.00390015,
shelter.n.bnc.00390022,
shelter.n.bnc.00390023,
shelter.n.bnc.00390474,
shelter.n.bnc.00391238,
shelter.n.bnc.00391249,
shelter.n.bnc.00397773,
shelter.n.bnc.00398211,
shelter.n.bnc.00399929,
shelter.n.bnc.00399931,
shelter.n.bnc.00399979,
shelter.n.bnc.00409030,
shelter.n.bnc.00409865,
shelter.n.bnc.00412142,
shelter.n.bnc.00433364,
shelter.n.bnc.00458002,
shelter.n.bnc.00486603,
shelter.n.bnc.00490891,
shelter.n.bnc.00501961,
shelter.n.bnc.00503572,
shelter.n.bnc.00507577,
shelter.n.bnc.00514072,
shelter.n.bnc.00514434,
shelter.n.bnc.00514544,
shelter.n.bnc.00514578,
shelter.n.bnc.00515450,
shelter.n.bnc.00515582,
shelter.n.bnc.00518834,
shelter.n.bnc.00522904,
shelter.n.bnc.00531630,
shelter.n.bnc.00540784,
shelter.n.bnc.00546087,
shelter.n.bnc.00546380,
shelter.n.bnc.00546387,
shelter.n.bnc.00549568,
shelter.n.bnc.00549813,
shelter.n.bnc.00550563,
shelter.n.bnc.00550753,
shelter.n.bnc.00554577,
shelter.n.bnc.00559435,
shelter.n.bnc.00560116,
shelter.n.bnc.00560190,
shelter.n.bnc.00560373,
shelter.n.bnc.00562401,
shelter.n.bnc.00587341,
shelter.n.bnc.00588040,
shelter.n.bnc.00588049,
shelter.n.bnc.00588274,
shelter.n.bnc.00592889,
shelter.n.bnc.00598352,
shelter.n.bnc.00599139,
shelter.n.bnc.00600317,
shelter.n.bnc.00611604,
shelter.n.bnc.00614777,
shelter.n.bnc.00632843,
shelter.n.bnc.00639962,
shelter.n.bnc.00642627,
shelter.n.bnc.00642998,
shelter.n.bnc.00643709,
shelter.n.bnc.00648547,
shelter.n.bnc.00650428,
shelter.n.bnc.00654081,
shelter.n.bnc.00654087,
shelter.n.bnc.00656081,
shelter.n.bnc.00657758,
shelter.n.bnc.00676322,
shelter.n.bnc.00676715,
shelter.n.bnc.00676717,
shelter.n.bnc.00676720,
shelter.n.bnc.00677537,
shelter.n.bnc.00679613,
shelter.n.bnc.00685720,
shelter.n.bnc.00686715,
shelter.n.bnc.00690991,
shelter.n.bnc.00700518,
shelter.n.bnc.00705650,
shelter.n.bnc.00717495,
shelter.n.bnc.00717781,
shelter.n.bnc.00720923,
shelter.n.bnc.00726965,
shelter.n.bnc.00726985,
shelter.n.bnc.00737201,
shelter.n.bnc.00737694,
shelter.n.bnc.00742554,
shelter.n.bnc.00758367,
shelter.n.bnc.00758956,
shelter.n.bnc.00758984,
shelter.n.bnc.00758985,
shelter.n.bnc.00760922,
shelter.n.bnc.00770424,
shelter.n.bnc.00770459,
shelter.n.bnc.00770496,
shelter.n.bnc.00770497,
shelter.n.bnc.00770962,
shelter.n.bnc.00772814,
shelter.n.bnc.00776694,
shelter.n.bnc.00777336,
shelter.n.bnc.00779864,
shelter.n.bnc.00788307,
shelter.n.bnc.00789117,
shelter.n.bnc.00789459,
shelter.n.bnc.00791250,
shelter.n.bnc.00803195,
shelter.n.bnc.00814489,
shelter.n.bnc.00820110,
shelter.n.bnc.00823648,
shelter.n.bnc.00832080,
shelter.n.bnc.00839015,
shelter.n.bnc.00844290,
shelter.n.bnc.00845722,
shelter.n.bnc.00847049,
shelter.n.bnc.00851046,
shelter.n.bnc.00872389,
shelter.n.bnc.00872513,
shelter.n.bnc.00872573,
simple.a.bnc.00000612,simple%3:00:01::
simple.a.bnc.00000666,simple%5:00:02:plain:01
simple.a.bnc.00000667,simple%5:00:00:plain:01
simple.a.bnc.00000688,simple%3:00:01::
simple.a.bnc.00001204,simple%3:00:02::
simple.a.bnc.00003761,simple%5:00:02:plain:01
simple.a.bnc.00003815,simple%3:00:02::
simple.a.bnc.00003899,simple%3:00:02::
simple.a.bnc.00004030,simple%5:00:02:plain:01
simple.a.bnc.00005174,simple%3:00:01::
simple.a.bnc.00008679,simple%5:00:00:plain:01
simple.a.bnc.00009367,simple%5:00:00:plain:01
simple.a.bnc.00009391,simple%3:00:01::
simple.a.bnc.00012908,simple%5:00:00:plain:01
simple.a.bnc.00012911,simple%5:00:02:plain:01
simple.a.bnc.00013286,simple%5:00:00:plain:01
simple.a.bnc.00013290,simple%3:00:02::
simple.a.bnc.00014148,simple%3:00:01::
simple.a.bnc.00014202,simple%3:00:01::
simple.a.bnc.00014232,simple%5:00:00:plain:01
simple.a.bnc.00014527,simple%5:00:00:plain:01
simple.a.bnc.00014702,simple%3:00:01::
simple.a.bnc.00015330,simple%3:00:01::
simple.a.bnc.00016104,simple%3:00:02::
simple.a.bnc.00016381,simple%3:00:02::
simple.a.bnc.00017690,simple%5:00:00:plain:01
simple.a.bnc.00018500,simple%5:00:02:plain:01
simple.a.bnc.00019078,simple%3:00:01::
simple.a.bnc.00026670,simple%3:00:01::
simple.a.bnc.00027332,simple%5:00:00:plain:01
simple.a.bnc.00027790,simple%3:00:02::
simple.a.bnc.00027813,simple%5:00:02:plain:01
simple.a.bnc.00029079,simple%5:00:00:plain:01
simple.a.bnc.00030297,simple%5:00:02:plain:01
simple.a.bnc.00034862,simple%5:00:02:plain:01
simple.a.bnc.00038468,simple%3:00:01::
smell.v.bnc.00006854,3893508
smell.v.bnc.00006855,3893508
smell.v.bnc.00018122,3893509
smell.v.bnc.00027848,3893509
smell.v.bnc.00029806,3893509
smell.v.bnc.00032140,3893503
smell.v.bnc.00033773,3893503
smell.v.bnc.00037068,3893503
smell.v.bnc.00038036,3893509
smell.v.bnc.00038123,3893502
smell.v.bnc.00038326,3893508
smell.v.bnc.00038639,3893509
smell.v.bnc.00039739,3893508
smell.v.bnc.00046318,3893502
smell.v.bnc.00046598,3893503
smell.v.bnc.00047556,3893503
smell.v.bnc.00049781,3893502
smell.v.bnc.00064302,3893502
smell.v.bnc.00064665,3893508
smell.v.bnc.00110501,3893503
smell.v.bnc.00125821,3893503
smell.v.bnc.00126068,3893502
smell.v.bnc.00143745,3893503
smell.v.bnc.00176874,3893503
smell.v.bnc.00176875,3893502
smell.v.bnc.00177216,3893508
smell.v.bnc.00182100,3893503
smell.v.bnc.00182536,3893503
smell.v.bnc.00182969,3893508
smell.v.bnc.00183123,3893502
smell.v.bnc.00183909,3893509
smell.v.bnc.00195543,3893508
smell.v.bnc.00201232,3893503
smell.v.bnc.00202574,3893508
smell.v.bnc.00206591,3893509
smell.v.bnc.00206602,3893502
smell.v.bnc.00206618,3893503
smell.v.bnc.00209197,3893508
smell.v.bnc.00217927,3893503
smell.v.bnc.00280397,3893502
smell.v.bnc.00282241,3893502
smell.v.bnc.00291738,3893502
smell.v.bnc.00316236,3893509
smell.v.bnc.00318105,3893509
smell.v.bnc.00324386,3893503
smell.v.bnc.00325614,3893502
smell.v.bnc.00332743,3893508
smell.v.bnc.00333398,3893509
smell.v.bnc.00334093,3893502
smell.v.bnc.00334449,3893508
smell.v.bnc.00342281,3893503
smell.v.bnc.00347283,3893502
smell.v.bnc.00364533,3893503
smell.v.bnc.00364676,3893509
smell.v.bnc.00371291,3893508
smell.v.bnc.00372141,3893503
smell.v.bnc.00372872,3893503
smell.v.bnc.00373869,3893502
smell.v.bnc.00375141,3893509
smell.v.bnc.00375514,3893509
smell.v.bnc.00379378,3893509
smell.v.bnc.00383919,3893503
smell.v.bnc.00389969,3893503
smell.v.bnc.00390370,3893503
smell.v.bnc.00390384,3893508
smell.v.bnc.00390834,3893502
smell.v.bnc.00390837,3893503
smell.v.bnc.00390838,3893509
smell.v.bnc.00390843,3893503
smell.v.bnc.00390871,3893508
smell.v.bnc.00390872,3893509
smell.v.bnc.00412480,3893502
smell.v.bnc.00425440,3893502
smell.v.bnc.00426123,3893502
smell.v.bnc.00426697,3893503
smell.v.bnc.00427723,3893503
smell.v.bnc.00427986,3893509
smell.v.bnc.00453659,3893503
smell.v.bnc.00479603,3893508
smell.v.bnc.00552604,3893509
smell.v.bnc.00554375,3893508
smell.v.bnc.00557042,3893503
smell.v.bnc.00562615,3893509
smell.v.bnc.00566253,3893502
smell.v.bnc.00569443,3893503
smell.v.bnc.00580579,3893509
smell.v.bnc.00592988,3893502
smell.v.bnc.00592989,3893508
smell.v.bnc.00606349,3893503
smell.v.bnc.00611087,3893509
smell.v.bnc.00614300,3893503
smell.v.bnc.00621073,3893508
smell.v.bnc.00627022,3893502
smell.v.bnc.00627244,3893509
smell.v.bnc.00628175,3893502
smell.v.bnc.00633709,3893509
smell.v.bnc.00633753,3893502
smell.v.bnc.00635129,3893508
smell.v.bnc.00646644,3893503
smell.v.bnc.00655988,3893509
smell.v.bnc.00656946,3893503
smell.v.bnc.00658017,3893503
smell.v.bnc.00667320,3893508
smell.v.bnc.00669524,3893503
smell.v.bnc.00669593,3893502
smell.v.bnc.00670520,3893502
smell.v.bnc.00684852,3893508
smell.v.bnc.00687246,3893503
solid.a.bnc.00004744,solid%5:00:00:good:01
solid.a.bnc.00015445,solid%5:00:00:hard:01
solid.a.bnc.00018266,solid%5:00:00:undiversified:00
solid.a.bnc.00018758,solid%3:00:01::
solid.a.bnc.00030581,solid%5:00:00:plain:02
solid.a.bnc.00031009,solid%5:00:00:plain:02
solid.a.bnc.00031046,solid%5:00:00:sound:01
solid.a.bnc.00031740,solid%5:00:00:good:01
solid.a.bnc.00034017,solid%5:00:00:opaque:00
solid.a.bnc.00034271,solid%5:00:00:hard:01
solid.a.bnc.00035070,solid%5:00:00:frozen:00
solid.a.bnc.00035239,solid%5:00:00:homogeneous:00
solid.a.bnc.00036573,solid%5:00:00:opaque:00
solid.a.bnc.00037153,solid%5:00:00:wholesome:00
solid.a.bnc.00037337,solid%5:00:00:good:01
solid.a.bnc.00038038,solid%5:00:00:wholesome:00
solid.a.bnc.00041468,solid%5:00:00:frozen:00
solid.a.bnc.00050416,solid%5:00:00:honorable:00
solid.a.bnc.00050499,solid%3:00:01::
solid.a.bnc.00050799,solid%5:00:00:frozen:00
solid.a.bnc.00051127,solid%5:00:00:wholesome:00
solid.a.bnc.00051347,solid%5:00:00:wholesome:00
solid.a.bnc.00051398,solid%3:00:01::
solid.a.bnc.00058054,solid%5:00:00:wholesome:00
solid.a.bnc.00059516,solid%5:00:00:plain:02
solid.a.bnc.00060005,solid%5:00:00:frozen:00
solid.a.bnc.00060074,solid%5:00:00:plain:02
solid.a.bnc.00061114,solid%5:00:00:hard:01
solid.a.bnc.00061184,solid%3:00:02::
solid.a.bnc.00061195,solid%5:00:00:plain:02
solid.a.bnc.00061512,solid%5:00:00:undiversified:00
solid.a.bnc.00061720,solid%5:00:00:hard:01
solid.a.bnc.00061965,solid%5:00:00:wholesome:00
solid.a.bnc.00062092,solid%5:00:00:frozen:00
solid.a.bnc.00062595,solid%5:00:00:frozen:00
solid.a.bnc.00066053,solid%5:00:00:plain:02
solid.a.bnc.00070972,solid%3:00:01::
solid.a.bnc.00071899,solid%5:00:00:sound:01
solid.a.bnc.00076601,solid%5:00:00:homogeneous:00
solid.a.bnc.00077781,solid%3:00:02::
solid.a.bnc.00079281,solid%5:00:00:plain:02
solid.a.bnc.00079911,solid%5:00:00:undiversified:00
solid.a.bnc.00087316,solid%5:00:00:good:01
solid.a.bnc.00087546,solid%5:00:00:homogeneous:00
solid.a.bnc.00089011,solid%5:00:00:hard:01
solid.a.bnc.00090700,solid%5:00:00:wholesome:00
solid.a.bnc.00094785,solid%5:00:00:wholesome:00
solid.a.bnc.00105366,solid%5:00:00:frozen:00
solid.a.bnc.00106142,solid%3:00:02::
solid.a.bnc.00108174,solid%5:00:00:hard:01
solid.a.bnc.00111260,solid%3:00:01::
solid.a.bnc.00117338,solid%5:00:00:hard:01
solid.a.bnc.00131950,solid%5:00:00:honorable:00
solid.a.bnc.00136175,solid%5:00:00:good:01
solid.a.bnc.00136621,solid%5:00:00:homogeneous:00
solid.a.bnc.00139987,solid%5:00:00:hard:01
solid.a.bnc.00154086,solid%3:00:01::
solid.a.bnc.00154131,solid%5:00:00:undiversified:00
sort.n.bnc.00001990,sort%1:07:00::
sort.n.bnc.00002363,sort%1:07:00::
sort.n.bnc.00002375,sort%1:07:00::
sort.n.bnc.00002388,sort%1:18:00::
sort.n.bnc.00002426,sort%1:18:00::
sort.n.bnc.00002453,sort%1:18:00::
sort.n.bnc.00002972,sort%1:07:00::
sort.n.bnc.00003300,sort%1:18:00::
sort.n.bnc.00003362,sort%1:18:00::
sort.n.bnc.00003384,sort%1:18:00::
sort.n.bnc.00003385,sort%1:07:00::
sort.n.bnc.00003432,sort%1:07:00::
sort.n.bnc.00003550,sort%1:18:00::
sort.n.bnc.00003618,sort%1:18:00::
sort.n.bnc.00003660,sort%1:07:00::
sort.n.bnc.00003701,sort%1:07:00::
sort.n.bnc.00003715,sort%1:07:00::
sort.n.bnc.00003757,sort%1:18:00::
sort.n.bnc.00003820,sort%1:18:00::
sort.n.bnc.00003827,sort%1:18:00::
sort.n.bnc.00003830,sort%1:07:00::
sort.n.bnc.00003840,sort%1:18:00::
sort.n.bnc.00003861,sort%1:18:00::
sort.n.bnc.00003866,sort%1:07:00::
sort.n.bnc.00003876,sort%1:07:00::
sort.n.bnc.00003887,sort%1:18:00::
sort.n.bnc.00003906,sort%1:07:00::
sort.n.bnc.00004089,sort%1:18:00::
sort.n.bnc.00004305,sort%1:18:00::
sort.n.bnc.00004361,sort%1:07:00::
sort.n.bnc.00004721,sort%1:07:00::
sort.n.bnc.00004853,sort%1:07:00::
sort.n.bnc.00004931,sort%1:07:00::
sort.n.bnc.00004996,sort%1:18:00::
sort.n.bnc.00005091,sort%1:18:00::
sort.n.bnc.00005176,sort%1:07:00::
sort.n.bnc.00005374,sort%1:18:00::
sort.n.bnc.00005436,sort%1:18:00::
sort.n.bnc.00005535,sort%1:07:00::
sort.n.bnc.00006920,sort%1:18:00::
sort.n.bnc.00006921,sort%1:18:00::
sort.n.bnc.00007389,sort%1:18:00::
sort.n.bnc.00007423,sort%1:07:00::
sort.n.bnc.00007905,sort%1:18:00::
sort.n.bnc.00008179,sort%1:07:00::
sort.n.bnc.00008707,sort%1:18:00::
sort.n.bnc.00010002,sort%1:07:00::
sort.n.bnc.00010702,sort%1:07:00::
sort.n.bnc.00011564,sort%1:18:00::
sort.n.bnc.00012303,sort%1:18:00::
sort.n.bnc.00012325,sort%1:07:00::
sort.n.bnc.00013108,sort%1:18:00::
sort.n.bnc.00013203,sort%1:18:00::
sort.n.bnc.00013606,sort%1:18:00::
sort.n.bnc.00013650,sort%1:18:00::
sort.n.bnc.00015365,sort%1:07:00::
sort.n.bnc.00015587,sort%1:07:00::
sort.n.bnc.00016276,sort%1:07:00::
sort.n.bnc.00016519,sort%1:07:00::
sort.n.bnc.00016630,sort%1:18:00::
sort.n.bnc.00016772,sort%1:18:00::
sort.n.bnc.00017604,sort%1:07:00::
sort.n.bnc.00017610,sort%1:18:00::
sort.n.bnc.00018641,sort%1:07:00::
sort.n.bnc.00019131,sort%1:07:00::
sort.n.bnc.00019306,sort%1:18:00::
sort.n.bnc.00019420,sort%1:07:00::
sort.n.bnc.00019464,sort%1:18:00::
sort.n.bnc.00019761,sort%1:07:00::
sort.n.bnc.00020021,sort%1:07:00::
sort.n.bnc.00020551,sort%1:07:00::
sort.n.bnc.00020646,sort%1:18:00::
sort.n.bnc.00020854,sort%1:07:00::
sort.n.bnc.00020964,sort%1:18:00::
sort.n.bnc.00021057,sort%1:07:00::
sort.n.bnc.00021221,sort%1:07:00::
sort.n.bnc.00021292,sort%1:07:00::
sort.n.bnc.00021306,sort%1:07:00::
sort.n.bnc.00021327,sort%1:07:00::
sort.n.bnc.00021384,sort%1:18:00::
sort.n.bnc.00021442,sort%1:18:00::
sort.n.bnc.00021560,sort%1:07:00::
sort.n.bnc.00021565,sort%1:18:00::
sort.n.bnc.00021613,sort%1:07:00::
sort.n.bnc.00021696,sort%1:07:00::
sort.n.bnc.00021774,sort%1:07:00::
sort.n.bnc.00021857,sort%1:18:00::
sort.n.bnc.00022060,sort%1:07:00::
sort.n.bnc.00022214,sort%1:18:00::
sort.n.bnc.00022819,sort%1:07:00::
sort.n.bnc.00023783,sort%1:18:00::
sort.n.bnc.00026876,sort%1:07:00::
sort.n.bnc.00027177,sort%1:18:00::
sort.n.bnc.00028022,sort%1:18:00::
sort.n.bnc.00028466,sort%1:07:00::
sort.n.bnc.00028569,sort%1:07:00::
sort.n.bnc.00029658,sort%1:18:00::
sort.n.bnc.00033162,sort%1:07:00::
sort.n.bnc.00033748,sort%1:07:00::
sort.n.bnc.00033800,sort%1:07:00::
sort.n.bnc.00035065,sort%1:18:00::
sort.n.bnc.00035914,sort%1:07:00::
sort.n.bnc.00037174,sort%1:18:00::
sort.n.bnc.00037855,sort%1:18:00::
sort.n.bnc.00038583,sort%1:07:00::
sort.n.bnc.00038673,sort%1:07:00::
sort.n.bnc.00038778,sort%1:07:00::
sort.n.bnc.00039096,sort%1:18:00::
sort.n.bnc.00039485,sort%1:07:00::
sort.n.bnc.00039554,sort%1:07:00::
sort.n.bnc.00039766,sort%1:07:00::
sort.n.bnc.00039951,sort%1:07:00::
sort.n.bnc.00040137,sort%1:07:00::
sort.n.bnc.00040701,sort%1:18:00::
sort.n.bnc.00041173,sort%1:18:00::
sort.n.bnc.00042590,sort%1:07:00::
sort.n.bnc.00042896,sort%1:18:00::
sort.n.bnc.00042971,sort%1:18:00::
sort.n.bnc.00043464,sort%1:07:00::
sort.n.bnc.00043572,sort%1:18:00::
sort.n.bnc.00043598,sort%1:07:00::
sort.n.bnc.00043617,sort%1:18:00::
sort.n.bnc.00043644,sort%1:18:00::
sort.n.bnc.00043742,sort%1:18:00::
sort.n.bnc.00043747,sort%1:18:00::
sort.n.bnc.00044741,sort%1:07:00::
sort.n.bnc.00044874,sort%1:18:00::
sort.n.bnc.00045183,sort%1:07:00::
sort.n.bnc.00045334,sort%1:07:00::
sort.n.bnc.00046159,sort%1:18:00::
sort.n.bnc.00046191,sort%1:07:00::
sort.n.bnc.00046779,sort%1:18:00::
sort.n.bnc.00047527,sort%1:07:00::
sort.n.bnc.00047667,sort%1:07:00::
sort.n.bnc.00048137,sort%1:07:00::
sort.n.bnc.00050235,sort%1:18:00::
sort.n.bnc.00050275,sort%1:18:00::
sort.n.bnc.00050890,sort%1:18:00::
sort.n.bnc.00051239,sort%1:18:00::
sort.n.bnc.00058018,sort%1:18:00::
sort.n.bnc.00058739,sort%1:07:00::
sort.n.bnc.00058741,sort%1:07:00::
sort.n.bnc.00058822,sort%1:07:00::
sort.n.bnc.00059556,sort%1:18:00::
sort.n.bnc.00059604,sort%1:18:00::
sort.n.bnc.00062628,sort%1:18:00::
sort.n.bnc.00063429,sort%1:07:00::
sort.n.bnc.00064730,sort%1:18:00::
sort.n.bnc.00064785,sort%1:18:00::
sort.n.bnc.00065313,sort%1:07:00::
sort.n.bnc.00065453,sort%1:07:00::
sort.n.bnc.00065517,sort%1:18:00::
sort.n.bnc.00065820,sort%1:18:00::
sort.n.bnc.00065853,sort%1:18:00::
sort.n.bnc.00065869,sort%1:18:00::
sort.n.bnc.00066475,sort%1:18:00::
sort.n.bnc.00067805,sort%1:07:00::
sort.n.bnc.00067836,sort%1:18:00::
sort.n.bnc.00068742,sort%1:07:00::
